電池編號,V:測試電壓值 ,I:漏電流值,OM:絕緣電阻值,PF:結果判定
Q510T1C2-209,248.943,0,1526840000,128
Q510T1C2-210,249.35,0,351571000,66
Q510T1C2-260,248.943,0,278874000,128
Q510T1C2-264,248.943,0,339296000,128
Q510T1D1-001,249.35,0,205279000,128
Q510T1D1-001,248.535,0,220918000,128
Q510T1D1-002,248.943,0,480892000,128
Q510T1D1-003,248.943,0,367912000,128
Q510T1D1-003,248.943,0,1489600000,128
Q510T1D1-004,249.35,0,284527000,128
Q510T1D1-005,248.943,0,418311000,128
Q510T1D1-006,249.35,0,136515000,66
Q510T1D1-006,249.35,0,436952000,128
Q510T1D1-007,248.943,0,1489600000,128
Q510T1D1-008,249.35,0,255955000,128
Q510T1D1-009,248.943,0,401798000,128
Q510T1D1-009,248.943,0,1565980000,128
Q510T1D1-010,248.535,0,1487160000,66
Q510T1D1-010,249.35,0,359843000,128
Q510T1D1-011,248.943,0,1565980000,128
Q510T1D1-012,249.35,0,355659000,128
Q510T1D1-013,249.35,0,310524000,128
Q510T1D1-014,247.721,0,2170480000,66
Q510T1D1-014,249.35,0,1653330000,128
Q510T1D1-015,248.943,0,347008000,128
Q510T1D1-015,248.943,0,1357190000,128
Q510T1D1-016,248.943,0,394022000,128
Q510T1D1-016,248.943,0,1152330000,128
Q510T1D1-017,249.35,0,304345000,128
Q510T1D1-018,249.35,0,305867000,128
Q510T1D1-019,249.35,0,913034000,128
Q510T1D1-020,248.943,0,316442000,128
Q510T1D1-021,248.943,0,238568000,128
Q510T1D1-022,249.35,0,418995000,128
Q510T1D1-023,248.943,0,389002000,128
Q510T1D1-024,248.943,0,343109000,128
Q510T1D1-025,248.943,0,433144000,128
Q510T1D1-026,248.943,0,314811000,128
Q510T1D1-027,248.943,0,418311000,128
Q510T1D1-028,248.943,0,540472000,128
Q510T1D1-029,248.943,0,272649000,128
Q510T1D1-029,249.35,0,1492030000,128
Q510T1D1-030,247.721,0,446864000,128
Q510T1D1-031,245.683,0,486078000,128
Q510T1D1-031,248.943,0,1489600000,128
Q510T1D1-032,249.35,0,328889000,128
Q510T1D1-033,248.943,0,277606000,128
Q510T1D1-034,248.943,0,260997000,128
Q510T1D1-035,248.943,0,295040000,128
Q510T1D1-036,248.535,0,1524340000,128
Q510T1D1-037,249.35,0,424815000,128
Q510T1D1-038,248.128,0,353915000,128
Q510T1D1-038,248.943,0,1246400000,128
Q510T1D1-039,248.943,0,260997000,128
Q510T1D1-040,249.35,0,361972000,128
Q510T1D1-041,248.128,0,212103000,128
Q510T1D1-041,248.943,0,1650630000,128
Q510T1D1-042,248.943,0,347008000,128
Q510T1D1-043,249.35,0,291301000,128
Q510T1D1-044,248.943,0,370141000,128
Q510T1D1-044,248.943,0,1272360000,128
Q510T1D1-045,248.943,0,663841000,128
Q510T1D1-047,249.35,0,238028000,128
Q510T1D1-048,248.943,0,488587000,128
Q510T1D1-049,248.943,0,436238000,128
Q510T1D1-050,248.943,0,321439000,128
Q510T1D1-051,249.35,0,1492030000,128
Q510T1D1-052,248.943,0,255537000,128
Q510T1D1-053,248.943,0,285389000,128
Q510T1D1-054,248.943,0,293622000,128
Q510T1D1-054,248.128,0,1560860000,128
Q510T1D1-055,248.943,0,233997000,128
Q510T1D1-056,248.943,0,1650630000,128
Q510T1D1-057,249.35,0,315326000,128
Q510T1D1-058,248.943,0,1299430000,128
Q510T1D1-059,248.943,0,1327680000,128
Q510T1D1-060,248.943,0,1565980000,128
Q510T1D1-064,248.943,0,1246400000,128
Q510T1D1-066,248.943,0,1388030000,128
Q510T1D1-200,248.943,0,1388030000,128
Q510T1D1-201,248.943,0,1696480000,128
Q510T1D1-202,248.943,0,1526840000,128
Q510T1D1-203,248.943,0,1526840000,128
Q510T1D1-204,248.943,0,1607190000,128
Q510T1D1-241,248.943,0,1052990000,128
Q510T1D2-002,249.35,0,1799220000,128
Q510T1D2-003,248.943,0,1071460000,128
Q510T1D2-004,249.35,0,1492030000,128
Q510T1D2-005,249.35,0,1568550000,128
Q510T1D2-006,249.35,0,1609830000,128
Q510T1D2-007,248.943,0,1489600000,128
Q510T1D2-008,248.943,0,1489600000,128
Q510T1D2-009,248.943,0,954271000,128
Q510T1D2-010,248.943,0,1110430000,128
Q510T1D2-010,249.35,0,1092380000,128
Q510T1D2-011,249.35,0,1568550000,128
Q510T1D2-011,249.758,0,1750670000,128
Q510T1D2-012,249.35,0,1199480000,128
Q510T1D2-013,249.35,0,1609830000,128
Q510T1D2-014,248.535,0,1524340000,128
Q510T1D2-015,248.943,0,1052990000,128
Q510T1D2-017,249.35,0,1492030000,128
Q510T1D2-018,248.943,0,1174490000,128
Q510T1D2-019,249.35,0,1529330000,128
Q510T1D2-020,248.943,0,1489600000,128
Q510T1D2-021,249.35,0,1529330000,128
Q510T1D2-022,246.091,0,1161030000,128
Q510T1D2-022,249.35,0,1492030000,128
Q510T1D2-023,249.35,0,1747810000,128
Q510T1D2-023,249.35,0,1492030000,128
Q510T1D2-024,248.943,0,1197520000,128
Q510T1D2-025,248.943,0,1607190000,128
Q510T1D2-026,248.943,0,1017890000,128
Q510T1D2-029,248.943,0,969418000,128
Q510T1D2-030,249.35,0,1054710000,128
Q510T1D2-031,248.943,0,1071460000,128
Q510T1D2-032,249.35,0,1492030000,128
Q510T1D2-033,246.091,0,1097700000,128
Q510T1D2-034,248.943,0,939590000,128
Q510T1D2-036,249.35,0,1132840000,128
Q510T1D2-037,248.943,0,1970110000,128
Q510T1D2-038,249.35,0,1492030000,128
Q510T1D2-039,248.943,0,1526840000,128
Q510T1D2-041,248.943,0,872476000,128
Q510T1D2-042,248.943,0,1489600000,128
Q510T1D2-043,249.35,0,1799220000,128
Q510T1D2-044,248.943,0,836621000,128
Q510T1D2-045,246.091,0,1588780000,128
Q510T1D2-046,247.313,0,1516840000,128
Q510T1D2-046,248.943,0,1420310000,128
Q510T1D2-048,248.943,0,1299430000,128
Q510T1D2-049,249.35,0,1799220000,128
Q510T1D2-050,248.943,0,939590000,128
Q510T1D2-051,249.35,0,1568550000,128
Q510T1D2-053,249.35,0,1653330000,128
Q510T1D2-054,248.535,0,983442000,128
Q510T1D2-055,248.943,0,1526840000,128
Q510T1D2-056,245.683,0,1674270000,128
Q510T1D2-057,249.35,0,1492030000,128
Q510T1D2-058,248.943,0,1035140000,128
Q510T1D2-059,248.943,0,885121000,128
Q510T1D2-060,248.943,0,911542000,128
Q510T1D2-061,249.35,0,1609830000,128
Q510T1D2-062,248.943,0,1565980000,128
Q510T1D2-063,249.35,0,1568550000,128
Q510T1D2-064,248.943,0,1090600000,128
Q510T1D2-065,249.35,0,1529330000,128
Q510T1D2-066,248.943,0,1071460000,128
Q510T1D2-067,248.535,0,1742100000,128
Q510T1D2-068,249.35,0,1529330000,128
Q510T1D2-069,249.35,0,1568550000,128
Q510T1D2-070,248.943,0,1526840000,128
Q510T1D2-071,248.943,0,803597000,128
Q510T1D2-072,249.35,0,1492030000,128
Q510T1D2-073,249.35,0,1492030000,128
Q510T1D2-074,248.943,0,1526840000,128
Q510T1D2-075,248.943,0,969418000,128
Q510T1D2-200,248.943,0,1001200000,128
Q510T1D2-201,249.35,0,913034000,128
Q510T1D2-202,248.943,0,1017890000,128
Q510T1D2-203,248.943,0,1071460000,128
Q510T1D2-204,248.943,0,1052990000,128
Q510T1D2-241,248.943,0,735823000,128
Q510T1E1-001,248.943,0,1650630000,128
Q510T1E1-001,248.943,0,1565980000,128
Q510T1E1-002,248.943,0,1744950000,128
Q510T1E1-004,248.943,0,1526840000,128
Q510T1E1-005,248.943,0,985054000,128
Q510T1E1-006,249.35,0,1568550000,128
Q510T1E1-007,248.943,0,1489600000,128
Q510T1E1-008,248.943,0,1526840000,128
Q510T1E1-009,248.943,0,1454130000,128
Q510T1E1-010,249.35,0,1456510000,128
Q510T1E1-011,249.35,0,1154210000,128
Q510T1E1-012,248.943,0,1607190000,128
Q510T1E1-013,249.35,0,1154210000,128
Q510T1E1-014,248.535,0,1487160000,128
Q510T1E1-015,248.943,0,1357190000,128
Q510T1E1-016,249.35,0,1492030000,128
Q510T1E1-017,248.943,0,1565980000,128
Q510T1E1-018,249.35,0,1492030000,128
Q510T1E1-019,248.943,0,1357190000,128
Q510T1E1-020,249.35,0,1853740000,128
Q510T1E1-021,248.128,0,1415660000,128
Q510T1E1-022,248.943,0,1454130000,128
Q510T1E1-024,248.943,0,1489600000,128
Q510T1E1-025,248.943,0,1565980000,128
Q510T1E1-026,248.943,0,1197520000,128
Q510T1E1-027,249.35,0,1699260000,128
Q510T1E1-028.,246.091,0,1631720000,128
Q510T1E1-029,249.35,0,1390300000,128
Q510T1E1-030,248.943,0,1489600000,128
Q510T1E1-031,248.943,0,1489600000,128
Q510T1E1-032,248.943,0,1221470000,128
Q510T1E1-033,248.943,0,1565980000,128
Q510T1E1-034,246.091,0,1404040000,128
Q510T1E1-035,246.091,0,1509340000,128
Q510T1E1-037,248.535,0,1325510000,128
Q510T1E1-038,249.35,0,2109430000,128
Q510T1E1-039,248.943,0,1272360000,128
Q510T1E1-040,248.943,0,1607200000,128
Q510T1E1-041,249.35,0,1492030000,128
Q510T1E1-042,249.35,0,913034000,128
Q510T1E1-043,248.943,0,1565980000,128
Q510T1E1-044,248.943,0,1489600000,128
Q510T1E1-045,248.943,0,1650630000,128
Q510T1E1-046,249.35,0,1653330000,128
Q510T1E1-047,249.35,0,1699260000,128
Q510T1E1-048,249.35,0,1274450000,128
Q510T1E1-049,249.35,0,2039110000,128
Q510T1E1-050,248.943,0,1565980000,128
Q510T1E1-051,246.091,0,1312470000,128
Q510T1E1-052,249.35,0,1073220000,128
Q510T1E1-053,248.943,0,1650630000,128
Q510T1E1-054,249.35,0,1274450000,128
Q510T1E1-055,249.35,0,1390300000,128
Q510T1E1-056,248.943,0,1489600000,128
Q510T1E1-057,248.943,0,1526840000,128
Q510T1E1-058,248.943,0,1696480000,128
Q510T1E1-059,248.943,0,1565980000,128
Q510T1E1-060,248.943,0,1526840000,128
Q510T1E1-061,249.35,0,1699260000,128
Q510T1E1-062,249.35,0,1609830000,128
Q510T1E1-063,249.35,0,1529330000,128
Q510T1E1-064,247.721,0,1558300000,128
Q510T1E1-066,248.943,0,1327680000,128
Q510T1E1-067,248.943,0,1526840000,128
Q510T1E1-068,248.943,0,1246400000,128
Q510T1E1-069,249.35,0,1301560000,128
Q510T1E1-070,249.35,0,1422640000,128
Q510T1E1-071,248.943,0,1489600000,128
Q510T1E1-072,248.943,0,1607190000,128
Q510T1E1-074,249.35,0,1853740000,128
Q510T1E1-200,249.35,0,1092380000,128
Q510T1E1-201,249.35,0,1609830000,128
Q510T1E1-202,248.943,0,1246400000,128
Q510T1E1-241,248.943,0,1197520000,128
Q510T1E2-001,248.943,0,1908540000,128
Q510T1E2-002,245.683,0,1545480000,128
Q510T1E2-003,249.35,0,1456510000,128
Q510T1E2-004,248.943,0,1489600000,128
Q510T1E2-005,249.35,0,1609830000,128
Q510T1E2-006,249.35,0,1390300000,128
Q510T1E2-007,248.943,0,1299430000,128
Q510T1E2-008,-1,-1,-1,98
Q510T1E2-008,248.943,0,1489600000,128
Q510T1E2-009,248.943,0,1489600000,128
Q510T1E2-010,249.35,0,1568550000,128
Q510T1E2-011,248.943,0,1607190000,128
Q510T1E2-012,248.943,0,1650630000,128
Q510T1E2-013,248.943,0,1526840000,128
Q510T1E2-014,246.091,0,1724960000,128
Q510T1E2-015,245.683,0,1282420000,128
Q510T1E2-016,248.943,0,1526840000,128
Q510T1E2-017,249.35,0,1529330000,128
Q510T1E2-018,249.35,0,1699260000,128
Q510T1E2-019,249.35,0,1492030000,128
Q510T1E2-020,249.35,0,1609830000,128
Q510T1E2-021,248.943,0,1526840000,128
Q510T1E2-022,248.943,0,1489600000,128
Q510T1E2-023,248.943,0,1489600000,128
Q510T1E2-024,248.943,0,1696480000,128
Q510T1E2-025,248.943,0,1489600000,128
Q510T1E2-026,248.943,0,1299430000,128
Q510T1E2-028,246.091,0,1548040000,128
Q510T1E2-029,249.35,0,1653330000,128
Q510T1E2-030,249.35,0,1568550000,128
Q510T1E2-031,248.943,0,1744950000,128
Q510T1E2-032,248.943,0,1526840000,128
Q510T1E2-033,248.943,0,1744950000,128
Q510T1E2-034,248.943,0,1489600000,128
Q510T1E2-035,246.091,0,1509340000,128
Q510T1E2-036,248.943,0,1489600000,128
Q510T1E2-037,248.943,0,1796280000,128
Q510T1E2-038,248.535,0,1487160000,128
Q510T1E2-040,248.943,0,1489600000,128
Q510T1E2-041,248.943,0,1607190000,128
Q510T1E2-042,249.35,0,1568550000,128
Q510T1E2-043,248.535,0,1604560000,128
Q510T1E2-045,247.313,0,1957210000,128
Q510T1E2-046,249.35,0,1529330000,128
Q510T1E2-047,249.35,0,1609830000,128
Q510T1E2-048,248.943,0,1526840000,128
Q510T1E2-049,249.35,0,1799220000,128
Q510T1E2-050,248.943,0,1489600000,128
Q510T1E2-051,248.943,0,1650630000,128
Q510T1E2-052,248.943,0,1650630000,128
Q510T1E2-053,249.35,0,1529330000,128
Q510T1E2-054,248.943,0,1696480000,128
Q510T1E2-055,248.943,0,1796280000,128
Q510T1E2-057,248.943,0,1908540000,128
Q510T1E2-058,248.943,0,1526840000,128
Q510T1E2-059,248.943,0,1489600000,128
Q510T1E2-060,248.943,0,1526840000,128
Q510T1E2-061,248.943,0,1565980000,128
Q510T1E2-062,248.943,0,1908540000,128
Q510T1E2-064,248.943,0,1489600000,128
Q510T1E2-064,247.313,0,1733530000,128
Q510T1E2-064,248.943,0,1489600000,128
Q510T1E2-065,248.943,0,1526840000,128
Q510T1E2-066,248.943,0,1489600000,128
Q510T1E2-067,248.535,0,1563420000,128
Q510T1E2-068,248.943,0,1607190000,128
Q510T1E2-069,248.943,0,1420310000,128
Q510T1E2-071,248.535,0,1693710000,128
Q510T1E2-072,248.943,0,1526840000,128
Q510T1E2-073,248.943,0,1388030000,128
Q510T1E2-074,248.943,0,1526840000,128
Q510T1E2-075,248.943,0,1696480000,128
Q510T1E2-076,249.35,0,1699260000,128
Q510T1E2-077,248.943,0,1489600000,128
Q510T1E2-200,248.943,0,1565980000,128
Q510T1E2-201,248.943,0,1744950000,128
Q510T1E2-202,248.943,0,1489600000,128
Q510T1E2-203,249.35,0,1492030000,128
Q510T1F1-001,249.35,0,1492030000,128
Q510T1F1-002,249.35,0,1568550000,128
Q510T1F1-005,248.535,0,1487160000,128
Q510T1F1-006,249.35,0,1492030000,128
Q510T1F1-007,248.943,0,1489600000,128
Q510T1F1-008,249.35,0,1568550000,128
Q510T1F1-009,248.943,0,1607190000,128
Q510T1F1-011,247.721,0,1599300000,128
Q510T1F1-012,249.35,0,1529330000,128
Q510T1F1-013,249.35,0,1492030000,128
Q510T1F1-014,249.35,0,1568550000,128
Q510T1F1-015,249.35,0,1492030000,128
Q510T1F1-016,249.35,0,1568550000,128
Q510T1F1-017,248.943,0,1565980000,128
Q510T1F1-018,249.35,0,1492030000,128
Q510T1F1-019,248.535,0,1487160000,128
Q510T1F1-020,248.943,0,1221470000,128
Q510T1F1-021,249.35,0,1492030000,128
Q510T1F1-022,249.35,0,1492030000,128
Q510T1F1-023,249.35,0,1529330000,128
Q510T1F1-024,249.35,0,1492030000,128
Q510T1F1-025,247.721,0,1642530000,128
Q510T1F1-026,249.35,0,1568550000,128
Q510T1F1-027,249.35,0,1799220000,128
Q510T1F1-028,249.35,0,1390300000,128
Q510T1F1-029,249.35,0,1853740000,128
Q510T1F1-030,249.35,0,1301560000,128
Q510T1F1-031,249.35,0,1699260000,128
Q510T1F1-032,249.35,0,1492030000,128
Q510T1F1-033,249.35,0,1609830000,128
Q510T1F1-034,249.35,0,1529330000,128
Q510T1F1-035,249.35,0,1653330000,128
Q510T1F1-036,249.35,0,1492030000,128
Q510T1F1-037,246.091,0,1509340000,128
Q510T1F1-038,248.943,0,1850710000,128
Q510T1F1-039,249.35,0,1492030000,128
Q510T1F1-040,249.35,0,1568550000,128
Q510T1F1-041,249.35,0,1529330000,128
Q510T1F1-042,249.35,0,1492030000,128
Q510T1F1-043,249.35,0,1529330000,128
Q510T1F1-044,249.35,0,1568550000,128
Q510T1F1-045,249.35,0,1492030000,128
Q510T1F1-046,248.943,0,1489600000,128
Q510T1F1-047,249.35,0,1492030000,128
Q510T1F1-048,249.35,0,1492030000,128
Q510T1F1-049,249.35,0,1653330000,128
Q510T1F1-050,249.35,0,1609830000,128
Q510T1F1-051,248.943,0,1489600000,128
Q510T1F1-052,249.35,0,1568550000,128
Q510T1F1-054,249.35,0,1492030000,128
Q510T1F1-056,249.35,0,1492030000,128
Q510T1F1-057,249.35,0,1492030000,128
Q510T1F1-058,249.35,0,1747810000,128
Q510T1F1-059,246.091,0,1472530000,128
Q510T1F1-060,248.943,0,1796280000,128
Q510T1F1-061,246.091,0,1472530000,128
Q510T1F1-062,249.35,0,1529330000,128
Q510T1F1-063,248.943,0,1850710000,128
Q510T1F1-064,246.091,0,1724960000,128
Q510T1F1-065,248.943,0,1696480000,128
Q510T1F1-066,248.943,0,1565980000,128
Q510T1F1-067,249.35,0,1568550000,128
Q510T1F1-200,249.35,0,1492030000,128
Q510T1F1-201,249.35,0,1609830000,128
Q510T1F1-202,248.535,0,1563420000,128
Q510T1F1-203,249.35,0,1529330000,128
Q510T1F1-204,249.35,0,1492030000,128
Q510T1F2-001,249.35,0,1248440000,128
Q510T1F2-002,248.943,0,1130990000,128
Q510T1F2-003,249.35,0,1073220000,128
Q510T1F2-004,248.943,0,1001200000,128
Q510T1F2-005,249.35,0,1248440000,128
Q510T1F2-006,248.943,0,1221470000,128
Q510T1F2-007,249.35,0,1456510000,128
Q510T1F2-008,249.35,0,1390300000,128
Q510T1F2-009,248.943,0,939590000,128
Q510T1F2-010,248.943,0,782991000,128
Q510T1F2-011,249.35,0,1359410000,128
Q510T1F2-012,248.943,0,803597000,128
Q510T1F2-013,248.943,0,1454130000,128
Q510T1F2-014,249.35,0,1422640000,128
Q510T1F2-015,249.35,0,1073220000,128
Q510T1F2-016,248.943,0,1327680000,128
Q510T1F2-017,249.35,0,986666000,128
Q510T1F2-018,248.943,0,1489600000,128
Q510T1F2-019,249.35,0,1054710000,128
Q510T1F2-020,249.35,0,1359410000,128
Q510T1F2-021,248.943,0,969418000,128
Q510T1F2-022,249.35,0,1799220000,128
Q510T1F2-023,249.35,0,1390300000,128
Q510T1F2-024,249.35,0,774346000,128
Q510T1F2-026,248.943,0,1221470000,128
Q510T1F2-028,248.943,0,969418000,128
Q510T1F2-029,249.35,0,1019560000,128
Q510T1F2-030,248.943,0,860188000,128
Q510T1F2-031,248.943,0,1071460000,128
Q510T1F2-032,248.943,0,911542000,128
Q510T1F2-033,249.35,0,1492030000,128
Q510T1F2-034,248.128,0,1415660000,128
Q510T1F2-035,249.35,0,1529330000,128
Q510T1F2-035,246.091,0,1341640000,128
Q510T1F2-036,248.943,0,1420310000,128
Q510T1F2-037,248.943,0,1052990000,128
Q510T1F2-038,249.35,0,1699260000,128
Q510T1F2-039,249.35,0,1422640000,128
Q510T1F2-040,248.943,0,1001200000,128
Q510T1F2-041,249.35,0,1456510000,128
Q510T1F2-042,249.35,0,955833000,128
Q510T1F2-043,248.943,0,1090600000,128
Q510T1F2-044,249.35,0,1529330000,128
Q510T1F2-045,248.943,0,1489600000,128
Q510T1F2-046,249.35,0,1568550000,128
Q510T1F2-047,249.35,0,1492030000,128
Q510T1F2-048,248.943,0,1454130000,66
Q510T1F2-048,249.35,0,1248440000,128
Q510T1F2-049,249.35,0,1274450000,128
Q510T1F2-050,248.943,0,1052990000,128
Q510T1F2-051,248.943,0,1246400000,128
Q510T1F2-052,249.35,0,1176410000,128
Q510T1F2-053,249.35,0,1390300000,128
Q510T1F2-054,249.35,0,1176410000,128
Q510T1F2-055,249.35,0,1456510000,128
Q510T1F2-056,248.943,0,1130990000,128
Q510T1F2-057,244.461,-1,-1,72
Q510T1F2-057,248.535,0,1088810000,128
Q510T1F2-058,246.091,0,1284550000,128
Q510T1F2-059,249.35,0,955833000,128
Q510T1F2-060,249.35,0,1529330000,128
Q510T1F2-061,248.943,0,1607190000,128
Q510T1F2-062,249.35,0,1492030000,128
Q510T1F2-064,248.943,0,1052990000,128
Q510T1F2-065,248.943,0,1388030000,128
Q510T1F2-066,248.943,0,969418000,128
Q510T1F2-067,248.943,0,1489600000,128
Q510T1F2-068,246.091,0,1472530000,128
Q510T1F2-069,248.943,0,1052990000,128
Q510T1F2-070,247.313,0,1555730000,128
Q510T1F2-071,248.943,0,1052990000,128
Q510T1F2-072,248.943,0,1130990000,128
Q510T1F2-200,248.943,0,825315000,128
Q510T1F2-241,249.35,0,1199480000,128
Q510T1G1-001,249.35,0,1529330000,128
Q510T1G1-002,248.943,0,1607190000,128
Q510T1G1-003,249.35,0,1492030000,128
Q510T1G1-004,249.35,0,1492030000,128
Q510T1G1-005,248.943,0,1489600000,128
Q510T1G1-006,249.35,0,1529330000,128
Q510T1G1-007,248.943,0,1489600000,128
Q510T1G1-008,249.35,0,1492030000,128
Q510T1G1-009,248.943,0,1357190000,128
Q510T1G1-010,249.35,0,1492030000,128
Q510T1G1-011,248.943,0,1489600000,128
Q510T1G1-012,249.35,0,1568550000,128
Q510T1G1-013,248.943,0,1489600000,128
Q510T1G1-014,248.943,0,1299430000,128
Q510T1G1-015,249.35,0,1529330000,128
Q510T1G1-016,249.35,0,1529330000,128
Q510T1G1-017,248.943,0,1796280000,128
Q510T1G1-018,247.721,0,1482280000,128
Q510T1G1-019,249.35,0,1568550000,128
Q510T1G1-020,248.943,0,1526840000,128
Q510T1G1-021,249.35,0,1492030000,128
Q510T1G1-022,249.35,0,1492030000,128
Q510T1G1-022,246.091,0,1472530000,128
Q510T1G1-023,249.35,0,1568550000,128
Q510T1G1-024,248.943,0,1489600000,128
Q510T1G1-025,249.35,0,1492030000,128
Q510T1G1-025,249.35,0,1529330000,128
Q510T1G1-026,249.35,0,1492030000,128
Q510T1G1-027,248.535,0,1693710000,128
Q510T1G1-028,249.35,0,1492030000,128
Q510T1G1-029,248.943,0,1272360000,128
Q510T1G1-030,249.35,0,1492030000,128
Q510T1G1-031,249.35,0,1492030000,128
Q510T1G1-032,249.35,0,1422640000,128
Q510T1G1-033,249.35,0,1568550000,128
Q510T1G1-034,249.35,0,1699260000,128
Q510T1G1-035,249.35,0,1492030000,128
Q510T1G1-036,248.943,0,1489600000,128
Q510T1G1-037,246.091,0,1284550000,128
Q510T1G1-038,249.35,0,1492030000,128
Q510T1G1-039,248.943,0,1565980000,128
Q510T1G1-040,249.35,0,1568550000,128
Q510T1G1-041,246.091,0,1472530000,128
Q510T1G1-042,249.35,0,1492030000,128
Q510T1G1-043,249.35,0,1492030000,128
Q510T1G1-044,249.35,0,1568550000,128
Q510T1G1-045,246.091,0,1472530000,128
Q510T1G1-046,249.35,0,1529330000,128
Q510T1G1-047,249.35,0,1653330000,128
Q510T1G1-048,249.35,0,1568550000,128
Q510T1G1-049,249.35,0,1492030000,128
Q510T1G1-050,249.35,0,1568550000,128
Q510T1G1-051,249.35,0,1492030000,128
Q510T1G1-052,248.943,0,1526840000,128
Q510T1G1-053,248.943,0,1526840000,128
Q510T1G1-054,249.35,0,1492030000,128
Q510T1G1-055,248.943,0,1174490000,128
Q510T1G1-056,249.35,0,1492030000,128
Q510T1G1-057,249.35,0,1492030000,128
Q510T1G1-058,249.35,0,1529330000,128
Q510T1G1-059,249.35,0,1492030000,128
Q510T1G1-060,249.35,0,1529330000,128
Q510T1G1-061,249.35,0,1492030000,128
Q510T1G1-062,249.35,0,1568550000,128
Q510T1G1-063,246.091,0,1509340000,128
Q510T1G1-064,249.35,0,1529330000,128
Q510T1G1-065,248.535,0,1604560000,128
Q510T1G1-066,249.35,0,1568550000,128
Q510T1G1-067,249.35,0,1492030000,128
Q510T1G1-068,249.35,0,1492030000,128
Q510T1G1-069,249.35,0,1699260000,128
Q510T1G1-070,249.35,0,1422640000,128
Q510T1G1-071,248.943,0,1489600000,128
Q510T1G1-072,248.535,0,1524340000,128
Q510T1G1-073,248.943,0,1526840000,128
Q510T1G1-074,248.943,0,1246400000,128
Q510T1G1-075,249.35,0,1529330000,128
Q510T1G1-076,249.35,0,1492030000,128
Q510T1G1-077,249.35,0,1492030000,128
Q510T1G1-078,249.35,0,1492030000,128
Q510T1G2-001,248.943,0,1696480000,128
Q510T1G2-002,249.35,0,1492030000,128
Q510T1G2-003,248.943,0,1607190000,128
Q510T1G2-004,248.943,0,1696480000,128
Q510T1G2-005,248.535,0,1487160000,128
Q510T1G2-006,249.35,0,265971000,128
Q510T1G2-007,249.35,0,1747810000,128
Q510T1G2-008,249.35,0,1853740000,128
Q510T1G2-009,249.35,0,2265680000,128
Q510T1G2-009,247.313,0,1479840000,128
Q510T1G2-010,249.35,0,1492030000,128
Q510T1G2-011,249.35,0,1492030000,128
Q510T1G2-012,248.535,0,1604560000,128
Q510T1G2-013,249.35,0,1619920000,128
Q510T1G2-014,247.721,0,1599300000,128
Q510T1G2-015,249.35,0,1853740000,128
Q510T1G2-016,249.35,0,1568550000,128
Q510T1G2-017,247.721,0,1519340000,128
Q510T1G2-018,249.35,0,1609830000,128
Q510T1G2-019,249.35,0,1799220000,128
Q510T1G2-020,249.35,0,1799220000,128
Q510T1G2-021,249.35,0,1492030000,128
Q510T1G2-022,248.943,0,1489600000,128
Q510T1G2-023,249.35,0,1529330000,128
Q510T1G2-024,249.35,0,1529330000,128
Q510T1G2-024,249.35,0,1609830000,128
Q510T1G2-025,248.943,0,1489600000,128
Q510T1G2-026,249.35,0,1568550000,128
Q510T1G2-027,249.35,0,1492030000,128
Q510T1G2-028,248.128,0,1484720000,128
Q510T1G2-029,248.943,0,1970110000,128
Q510T1G2-030,248.535,0,1647930000,128
Q510T1G2-031,249.35,0,1492030000,66
Q510T1G2-031,249.35,0,1492030000,128
Q510T1G2-032,249.35,0,1568550000,128
Q510T1G2-033,248.943,0,1607190000,128
Q510T1G2-034,7.33383,-1,-1,72
Q510T1G2-034,249.35,0,1853740000,66
Q510T1G2-034,7.74127,-1,-1,74
Q510T1G2-035,249.35,0,1529330000,128
Q510T1G2-036,248.943,0,1607190000,128
Q510T1G2-037,249.35,0,1529330000,128
Q510T1G2-038,248.535,0,1693710000,128
Q510T1G2-039,248.128,0,1521840000,128
Q510T1G2-040,249.35,0,2039110000,128
Q510T1G2-041,249.35,0,1568550000,128
Q510T1G2-042,249.35,0,1568550000,128
Q510T1G2-043,249.35,0,1568550000,128
Q510T1G2-044,248.128,0,1739240000,66
Q510T1G2-044,249.35,0,249687000,128
Q510T1G2-045,249.35,0,1529330000,128
Q510T1G2-046,248.943,0,1526840000,128
Q510T1G2-047,249.35,0,1492030000,128
Q510T1G2-048,248.128,0,1690930000,128
Q510T1G2-049,249.35,0,1492030000,128
Q510T1G2-050,249.35,0,1911670000,128
Q510T1G2-051,249.35,0,379958000,128
Q510T1G2-052,249.35,0,1853740000,128
Q510T1G2-052,249.35,0,1699260000,128
Q510T1G2-053,250.573,0,2119770000,128
Q510T1G2-054,249.35,0,370747000,128
Q510T1G2-055,248.943,0,1607190000,128
Q510T1G2-056,248.535,0,1604560000,128
Q510T1G2-057,249.35,0,1653330000,128
Q510T1G2-058,249.35,0,1853740000,128
Q510T1G2-059,249.35,0,1568550000,128
Q510T1G2-060,249.35,0,1529330000,128
Q510T1G2-061,249.35,0,1911670000,128
Q510T1G2-062,249.35,0,1699260000,128
Q510T1G2-063,248.943,0,1526840000,128
Q510T1G2-064,249.35,0,1529330000,128
Q510T1G2-065,249.35,0,1492030000,128
Q510T1G2-066,249.35,0,1568550000,128
Q510T1G2-067,249.35,0,1529330000,128
