,電池編號,V:測試電壓值,I:漏電流值,OM:絕緣電阻值,PF:結果判定,正極隔離膜批號,負極隔離膜批號,正極來料,負極來料
3979,Q510T1E1-053,248.94299999999998,0.0,1650630000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3980,Q510T1E1-054,249.35,0.0,1274450000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3981,Q510T1E1-055,249.35,0.0,1390300000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3982,Q510T1E1-056,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3983,Q510T1E1-057,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3984,Q510T1E1-058,248.94299999999998,0.0,1696480000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3985,Q510T1E1-059,248.94299999999998,0.0,1565980000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3986,Q510T1E1-060,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3987,Q510T1E1-061,249.35,0.0,1699260000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3988,Q510T1E1-062,249.35,0.0,1609830000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3989,Q510T1E1-063,249.35,0.0,1529330000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3990,Q510T1E1-064,247.72099999999998,0.0,1558300000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3991,Q510T1E1-066,248.94299999999998,0.0,1327680000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3992,Q510T1E1-067,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3993,Q510T1E1-068,248.94299999999998,0.0,1246400000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3994,Q510T1E1-069,249.35,0.0,1301560000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3995,Q510T1E1-070,249.35,0.0,1422640000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3996,Q510T1E1-071,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3997,Q510T1E1-072,248.94299999999998,0.0,1607190000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3998,Q510T1E1-074,249.35,0.0,1853740000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
3999,Q510T1E1-200,249.35,0.0,1092380000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4000,Q510T1E1-201,249.35,0.0,1609830000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4001,Q510T1E1-202,248.94299999999998,0.0,1246400000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4002,Q510T1E1-241,248.94299999999998,0.0,1197520000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4003,Q510T1E2-001,248.94299999999998,0.0,1908540000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4004,Q510T1E2-002,245.683,0.0,1545480000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4005,Q510T1E2-003,249.35,0.0,1456510000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4006,Q510T1E2-004,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4007,Q510T1E2-005,249.35,0.0,1609830000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4008,Q510T1E2-006,249.35,0.0,1390300000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4009,Q510T1E2-007,248.94299999999998,0.0,1299430000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4010,Q510T1E2-008,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4011,Q510T1E2-009,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4012,Q510T1E2-010,249.35,0.0,1568550000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4013,Q510T1E2-011,248.94299999999998,0.0,1607190000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4014,Q510T1E2-012,248.94299999999998,0.0,1650630000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4015,Q510T1E2-013,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4016,Q510T1E2-014,246.09099999999998,0.0,1724960000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4017,Q510T1E2-015,245.683,0.0,1282420000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4018,Q510T1E2-016,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4019,Q510T1E2-017,249.35,0.0,1529330000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4020,Q510T1E2-018,249.35,0.0,1699260000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4021,Q510T1E2-019,249.35,0.0,1492030000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4022,Q510T1E2-020,249.35,0.0,1609830000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4023,Q510T1E2-021,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4024,Q510T1E2-022,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4025,Q510T1E2-023,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4026,Q510T1E2-024,248.94299999999998,0.0,1696480000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4027,Q510T1E2-025,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4028,Q510T1E2-026,248.94299999999998,0.0,1299430000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4029,Q510T1E2-028,246.09099999999998,0.0,1548040000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4030,Q510T1E2-029,249.35,0.0,1653330000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4031,Q510T1E2-030,249.35,0.0,1568550000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4032,Q510T1E2-031,248.94299999999998,0.0,1744950000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4033,Q510T1E2-032,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4034,Q510T1E2-033,248.94299999999998,0.0,1744950000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4035,Q510T1E2-034,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4036,Q510T1E2-035,246.09099999999998,0.0,1509340000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4037,Q510T1E2-036,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4038,Q510T1E2-037,248.94299999999998,0.0,1796280000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4039,Q510T1E2-038,248.535,0.0,1487160000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4040,Q510T1E2-040,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4041,Q510T1E2-041,248.94299999999998,0.0,1607190000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4042,Q510T1E2-042,249.35,0.0,1568550000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4043,Q510T1E2-043,248.535,0.0,1604560000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4044,Q510T1E2-045,247.313,0.0,1957210000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4045,Q510T1E2-046,249.35,0.0,1529330000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4046,Q510T1E2-047,249.35,0.0,1609830000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4047,Q510T1E2-048,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4048,Q510T1E2-049,249.35,0.0,1799220000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4049,Q510T1E2-050,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4050,Q510T1E2-051,248.94299999999998,0.0,1650630000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4051,Q510T1E2-052,248.94299999999998,0.0,1650630000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4052,Q510T1E2-053,249.35,0.0,1529330000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4053,Q510T1E2-054,248.94299999999998,0.0,1696480000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4054,Q510T1E2-055,248.94299999999998,0.0,1796280000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4055,Q510T1E2-057,248.94299999999998,0.0,1908540000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4056,Q510T1E2-058,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4057,Q510T1E2-059,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4058,Q510T1E2-060,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4059,Q510T1E2-061,248.94299999999998,0.0,1565980000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4060,Q510T1E2-062,248.94299999999998,0.0,1908540000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4061,Q510T1E2-064,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4062,Q510T1E2-065,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4063,Q510T1E2-066,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4064,Q510T1E2-067,248.535,0.0,1563420000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4065,Q510T1E2-068,248.94299999999998,0.0,1607190000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4066,Q510T1E2-069,248.94299999999998,0.0,1420310000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4067,Q510T1E2-071,248.535,0.0,1693710000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4068,Q510T1E2-072,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4069,Q510T1E2-073,248.94299999999998,0.0,1388030000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4070,Q510T1E2-074,248.94299999999998,0.0,1526840000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4071,Q510T1E2-075,248.94299999999998,0.0,1696480000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4072,Q510T1E2-076,249.35,0.0,1699260000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4073,Q510T1E2-077,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4074,Q510T1E2-200,248.94299999999998,0.0,1565980000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4075,Q510T1E2-201,248.94299999999998,0.0,1744950000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4076,Q510T1E2-202,248.94299999999998,0.0,1489600000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4077,Q510T1E2-203,249.35,0.0,1492030000.0,128.0,TAF28AD0601,TAF28AD0605,102966,FH22K01
4078,Q510T1F1-001,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4079,Q510T1F1-002,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4080,Q510T1F1-005,248.535,0.0,1487160000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4081,Q510T1F1-006,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4082,Q510T1F1-007,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4083,Q510T1F1-008,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4084,Q510T1F1-009,248.94299999999998,0.0,1607190000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4085,Q510T1F1-011,247.72099999999998,0.0,1599300000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4086,Q510T1F1-012,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4087,Q510T1F1-013,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4088,Q510T1F1-014,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4089,Q510T1F1-015,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4090,Q510T1F1-016,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4091,Q510T1F1-017,248.94299999999998,0.0,1565980000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4092,Q510T1F1-018,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4093,Q510T1F1-019,248.535,0.0,1487160000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4094,Q510T1F1-020,248.94299999999998,0.0,1221470000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4095,Q510T1F1-021,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4096,Q510T1F1-022,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4097,Q510T1F1-023,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4098,Q510T1F1-024,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4099,Q510T1F1-025,247.72099999999998,0.0,1642530000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4100,Q510T1F1-026,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4101,Q510T1F1-027,249.35,0.0,1799220000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4102,Q510T1F1-028,249.35,0.0,1390300000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4103,Q510T1F1-029,249.35,0.0,1853740000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4104,Q510T1F1-030,249.35,0.0,1301560000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4105,Q510T1F1-031,249.35,0.0,1699260000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4106,Q510T1F1-032,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4107,Q510T1F1-033,249.35,0.0,1609830000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4108,Q510T1F1-034,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4109,Q510T1F1-035,249.35,0.0,1653330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4110,Q510T1F1-036,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4111,Q510T1F1-037,246.09099999999998,0.0,1509340000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4112,Q510T1F1-038,248.94299999999998,0.0,1850710000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4113,Q510T1F1-039,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4114,Q510T1F1-040,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4115,Q510T1F1-041,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4116,Q510T1F1-042,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4117,Q510T1F1-043,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4118,Q510T1F1-044,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4119,Q510T1F1-045,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4120,Q510T1F1-046,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4121,Q510T1F1-047,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4122,Q510T1F1-048,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4123,Q510T1F1-049,249.35,0.0,1653330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4124,Q510T1F1-050,249.35,0.0,1609830000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4125,Q510T1F1-051,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4126,Q510T1F1-052,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4127,Q510T1F1-054,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4128,Q510T1F1-056,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4129,Q510T1F1-057,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4130,Q510T1F1-058,249.35,0.0,1747810000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4131,Q510T1F1-059,246.09099999999998,0.0,1472530000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4132,Q510T1F1-060,248.94299999999998,0.0,1796280000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4133,Q510T1F1-061,246.09099999999998,0.0,1472530000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4134,Q510T1F1-062,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4135,Q510T1F1-063,248.94299999999998,0.0,1850710000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4136,Q510T1F1-064,246.09099999999998,0.0,1724960000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4137,Q510T1F1-065,248.94299999999998,0.0,1696480000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4138,Q510T1F1-066,248.94299999999998,0.0,1565980000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4139,Q510T1F1-067,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4140,Q510T1F1-200,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4141,Q510T1F1-201,249.35,0.0,1609830000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4142,Q510T1F1-202,248.535,0.0,1563420000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4143,Q510T1F1-203,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4144,Q510T1F1-204,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4145,Q510T1F2-001,249.35,0.0,1248440000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4146,Q510T1F2-002,248.94299999999998,0.0,1130990000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4147,Q510T1F2-003,249.35,0.0,1073220000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4148,Q510T1F2-004,248.94299999999998,0.0,1001200000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4149,Q510T1F2-005,249.35,0.0,1248440000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4150,Q510T1F2-006,248.94299999999998,0.0,1221470000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4151,Q510T1F2-007,249.35,0.0,1456510000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4152,Q510T1F2-008,249.35,0.0,1390300000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4153,Q510T1F2-009,248.94299999999998,0.0,939590000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4154,Q510T1F2-010,248.94299999999998,0.0,782991000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4155,Q510T1F2-011,249.35,0.0,1359410000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4156,Q510T1F2-012,248.94299999999998,0.0,803597000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4157,Q510T1F2-013,248.94299999999998,0.0,1454130000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4158,Q510T1F2-014,249.35,0.0,1422640000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4159,Q510T1F2-015,249.35,0.0,1073220000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4160,Q510T1F2-016,248.94299999999998,0.0,1327680000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4161,Q510T1F2-017,249.35,0.0,986666000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4162,Q510T1F2-018,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4163,Q510T1F2-019,249.35,0.0,1054710000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4164,Q510T1F2-020,249.35,0.0,1359410000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4165,Q510T1F2-021,248.94299999999998,0.0,969418000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4166,Q510T1F2-022,249.35,0.0,1799220000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4167,Q510T1F2-023,249.35,0.0,1390300000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4168,Q510T1F2-024,249.35,0.0,774346000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4169,Q510T1F2-026,248.94299999999998,0.0,1221470000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4170,Q510T1F2-028,248.94299999999998,0.0,969418000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4171,Q510T1F2-029,249.35,0.0,1019560000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4172,Q510T1F2-030,248.94299999999998,0.0,860188000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4173,Q510T1F2-031,248.94299999999998,0.0,1071460000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4174,Q510T1F2-032,248.94299999999998,0.0,911542000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4175,Q510T1F2-033,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4176,Q510T1F2-034,248.128,0.0,1415660000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4177,Q510T1F2-035,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4178,Q510T1F2-036,248.94299999999998,0.0,1420310000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4179,Q510T1F2-037,248.94299999999998,0.0,1052990000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4180,Q510T1F2-038,249.35,0.0,1699260000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4181,Q510T1F2-039,249.35,0.0,1422640000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4182,Q510T1F2-040,248.94299999999998,0.0,1001200000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4183,Q510T1F2-041,249.35,0.0,1456510000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4184,Q510T1F2-042,249.35,0.0,955833000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4185,Q510T1F2-043,248.94299999999998,0.0,1090600000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4186,Q510T1F2-044,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4187,Q510T1F2-045,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4188,Q510T1F2-046,249.35,0.0,1568550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4189,Q510T1F2-047,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4190,Q510T1F2-048,249.35,0.0,1248440000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4191,Q510T1F2-049,249.35,0.0,1274450000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4192,Q510T1F2-050,248.94299999999998,0.0,1052990000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4193,Q510T1F2-051,248.94299999999998,0.0,1246400000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4194,Q510T1F2-052,249.35,0.0,1176410000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4195,Q510T1F2-053,249.35,0.0,1390300000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4196,Q510T1F2-054,249.35,0.0,1176410000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4197,Q510T1F2-055,249.35,0.0,1456510000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4198,Q510T1F2-056,248.94299999999998,0.0,1130990000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4199,Q510T1F2-057,248.535,0.0,1088810000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4200,Q510T1F2-058,246.09099999999998,0.0,1284550000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4201,Q510T1F2-059,249.35,0.0,955833000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4202,Q510T1F2-060,249.35,0.0,1529330000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4203,Q510T1F2-061,248.94299999999998,0.0,1607190000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4204,Q510T1F2-062,249.35,0.0,1492030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4205,Q510T1F2-064,248.94299999999998,0.0,1052990000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
4206,Q510T1F2-065,248.94299999999998,0.0,1388030000.0,128.0,TAF29AD1105,TAF29AD1104,102966,FH22K01
